user,date,content
"{'username': 'sherweeee', 'id': 183834586, 'displayname': 'Sherri H', 'description': 'stay focused and be consistent, work hard in all aspects of life and most importantly be kind and love one another', 'rawDescription': 'stay focused and be consistent, work hard in all aspects of life and most importantly be kind and love one another', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2010, 8, 28, 0, 47, 54, tzinfo=datetime.timezone.utc), 'followersCount': 175, 'friendsCount': 212, 'statusesCount': 5611, 'favouritesCount': 13886, 'listedCount': 1, 'mediaCount': 49, 'location': 'Pennsylvania, USA', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1438616282207821832/3l1dymTm_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/183834586/1630790663', 'label': None}",2018,@lalaangel81 @rewildheart Ok so I'm confused. Three weeks ago I became vegan or (maybe I'm plant based). Anyway I changed my diet because not eating meat or dairy products makes me feel better. I have always supported animal welfare and continue to find ways that I can make our world a better planet.
"{'username': 'StephenPunwasi', 'id': 166364712, 'displayname': 'Stephen Punwasi 🌋 🚀', 'description': 'Finance and tech guy. Contributor @betterdwelling, @businessinsider. Featured in @thetyee, @forbes, and @thinkprogress. Smack talked by @vice.', 'rawDescription': 'Finance and tech guy. Contributor @betterdwelling, @businessinsider. Featured in @thetyee, @forbes, and @thinkprogress. Smack talked by @vice.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2010, 7, 14, 0, 0, 3, tzinfo=datetime.timezone.utc), 'followersCount': 35472, 'friendsCount': 488, 'statusesCount': 88122, 'favouritesCount': 205855, 'listedCount': 337, 'mediaCount': 7839, 'location': 'Weimar Republic', 'protected': False, 'linkUrl': 'https://betterdwelling.com', 'linkTcourl': 'https://t.co/n8TyraamYb', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1385209674992074752/e5M1tYhS_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/166364712/1469147401', 'label': None}",2018,"@wanzerelli @BeyondMeat @AWCanada Ugh. Yeah, not a huge fan of farming for meat as a whole. My partner actually runs a portfolio that invests in companies that target plant-based replacements for commonly factory farmed foods."
"{'username': 'xLAWx_', 'id': 929149228168957953, 'displayname': 'Punky Booster 🎃👻', 'description': 'Please do not razz me online.', 'rawDescription': 'Please do not razz me online.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2017, 11, 11, 0, 50, 13, tzinfo=datetime.timezone.utc), 'followersCount': 451, 'friendsCount': 483, 'statusesCount': 78791, 'favouritesCount': 143946, 'listedCount': 0, 'mediaCount': 3658, 'location': 'Empire State', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1344438523315834883/ajilkoQ4_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/929149228168957953/1510370034', 'label': None}",2018,"Also while I'm thinking about it, I hate meat eater liberals too. Tired of them thinking they're clever cuz whenever I mention that plant based diets are never bad they bring up that ""Plants Are Screaming When You Eat Them."" Shut the fuck up, lmao."
"{'username': 'SproutRight', 'id': 29883456, 'displayname': 'Lianne Phillipson', 'description': 'Registered nutritionist, author-Sprout Right Family Food, mom & entrepreneur. Maker of TAKE THIS supplements, media expert, EAT THIS podcast host on iHeart Ntwk', 'rawDescription': 'Registered nutritionist, author-Sprout Right Family Food, mom & entrepreneur. Maker of TAKE THIS supplements, media expert, EAT THIS podcast host on iHeart Ntwk', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2009, 4, 9, 1, 30, 44, tzinfo=datetime.timezone.utc), 'followersCount': 4468, 'friendsCount': 1742, 'statusesCount': 16026, 'favouritesCount': 8013, 'listedCount': 215, 'mediaCount': 1342, 'location': 'Toronto', 'protected': False, 'linkUrl': 'http://www.sproutright.com', 'linkTcourl': 'http://t.co/Qhq7hxnsze', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1153747903942471681/4am3msvv_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/29883456/1412687477', 'label': None}",2018,"Only 45 minutes of mouth watering anticipation until you’ll know what #BESTburger to grace your grill with this summer. Results of meat, fish and plant-based favourites of @jerryagar1010 @BobReidToronto @thebeckycoles friends and family at 11am on @NEWSTALK1010"
"{'username': 'megaflex55', 'id': 604120313, 'displayname': 'Kevin Black', 'description': 'open minded guy.', 'rawDescription': 'open minded guy.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2012, 6, 10, 2, 40, 7, tzinfo=datetime.timezone.utc), 'followersCount': 92, 'friendsCount': 391, 'statusesCount': 3816, 'favouritesCount': 87, 'listedCount': 0, 'mediaCount': 276, 'location': 'Cleveland, OH', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1259862304558059520/zd1AvzvO_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/604120313/1589209554', 'label': None}",2018,90 days no meat. Time to make the big switch over to a more plant based diet. Eat to live!
"{'username': 'afrobeets', 'id': 818621674270707713, 'displayname': 'AFRO Beets', 'description': 'Garden to Table Content Inspired by Culture & Soul🌱🍽✊🏾', 'rawDescription': 'Garden to Table Content Inspired by Culture & Soul🌱🍽✊🏾', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2017, 1, 10, 0, 53, 11, tzinfo=datetime.timezone.utc), 'followersCount': 904, 'friendsCount': 202, 'statusesCount': 5718, 'favouritesCount': 5347, 'listedCount': 12, 'mediaCount': 1608, 'location': 'DMV', 'protected': False, 'linkUrl': 'https://linktr.ee/afro_beets', 'linkTcourl': 'https://t.co/d3tBklbWH6', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1094423916783812608/HSiUKY_0_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/818621674270707713/1499653693', 'label': None}",2018,"Words and phrases you'll constantly here Vegans say are: Substitute, Beyond Meat, Plant Based, Nooch,What The Health, Im Good.......what else? Im thinking of making a vegan crossword puzzle keep it going 😂"
"{'username': 'debbrango', 'id': 26854848, 'displayname': 'DebbieNarango', 'description': 'Proud American and Trump supporter 🇺🇸🇺🇸 Pro gun, Police & Military🇺🇸🇺🇸', 'rawDescription': 'Proud American and Trump supporter 🇺🇸🇺🇸 Pro gun, Police & Military🇺🇸🇺🇸', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2009, 3, 26, 21, 21, 24, tzinfo=datetime.timezone.utc), 'followersCount': 378, 'friendsCount': 506, 'statusesCount': 2874, 'favouritesCount': 11669, 'listedCount': 1, 'mediaCount': 263, 'location': 'United States', 'protected': False, 'linkUrl': 'http://www.aimmailing.com', 'linkTcourl': 'https://t.co/jgaNtS0Slz', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1401123712544485377/kPI16IwV_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/26854848/1556817124', 'label': None}",2018,"@FullerFarmer beautiful &amp; quite relaxing....do you have any plans to do a show on plant based recipes?? I just started a plant based diet and LOVE IT...just need some recipes. No dairy, no meat, no processed...all plant based. thank you."
"{'username': 'michellecberry', 'id': 16943328, 'displayname': 'Michelle Courtney Berry', 'description': 'Wellness CEO - credit union CMO | coach, actor, orator, humorist |@tedx @sxsw speaker | @barackobama delegate |former TV reporter @whitehouse and The Hill.', 'rawDescription': 'Wellness CEO - credit union CMO | coach, actor, orator, humorist |@tedx @sxsw speaker | @barackobama delegate |former TV reporter @whitehouse and The Hill.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2008, 10, 24, 4, 20, 51, tzinfo=datetime.timezone.utc), 'followersCount': 2457, 'friendsCount': 3303, 'statusesCount': 5240, 'favouritesCount': 5025, 'listedCount': 70, 'mediaCount': 430, 'location': 'New York, USA', 'protected': False, 'linkUrl': 'http://www.michellecourtneyberry.com', 'linkTcourl': 'https://t.co/iBHJ19oCy1', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1438346990304256002/fRup7OTJ_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/16943328/1616633650', 'label': None}",2018,Stakes are high for the roughly $200 billion U.S. meat market. Sales of alternative meat products account for less than 1% of fresh meat sales in the U.S. but are growing at an annual rate of 24.5%. Sales of plant-based “milk” climbed 7% while conventional milk sales declined 4%.
"{'username': 'orthostichy', 'id': 6436872, 'displayname': 'David Welch', 'description': 'Co-founder & CSO at Synthesis Capital. Runs a lot and eats plants. Running coach & Switch4Good athlete. Views my own.', 'rawDescription': 'Co-founder & CSO at Synthesis Capital. Runs a lot and eats plants. Running coach & Switch4Good athlete. Views my own.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2007, 5, 30, 8, 27, 24, tzinfo=datetime.timezone.utc), 'followersCount': 4976, 'friendsCount': 362, 'statusesCount': 3903, 'favouritesCount': 3294, 'listedCount': 245, 'mediaCount': 528, 'location': 'Maryland, USA', 'protected': False, 'linkUrl': 'https://synthesis.capital/', 'linkTcourl': 'https://t.co/mn0uD6drKc', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1364649335644971011/60VnllNT_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/6436872/1415041450', 'label': None}",2018,"A talk on plant-based meat and clean meat in Frederick, Maryland? Yes! @MatthewPrescott was in town to talk about his new book. There was even a recipe on display from @BruceGFriedrich 👊 https://t.co/O2VSxM9Gde"
"{'username': 'capitancarlitos', 'id': 918608913175666688, 'displayname': 'King Carlos ™', 'description': 'Know the rules before breaking them', 'rawDescription': 'Know the rules before breaking them', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2017, 10, 12, 22, 46, 46, tzinfo=datetime.timezone.utc), 'followersCount': 4, 'friendsCount': 33, 'statusesCount': 389, 'favouritesCount': 482, 'listedCount': 0, 'mediaCount': 103, 'location': 'Toronto, Ontario', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1415513465591156737/IvyvC0JD_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/918608913175666688/1617143802', 'label': None}",2018,I’ve know for a bit now how good it is to eat a plant based diet but after watching #WhatTheHealth and holy cow I almost never want to eat meat again. #plantbased #vegan #respectanimals
"{'username': 'SproutRight', 'id': 29883456, 'displayname': 'Lianne Phillipson', 'description': 'Registered nutritionist, author-Sprout Right Family Food, mom & entrepreneur. Maker of TAKE THIS supplements, media expert, EAT THIS podcast host on iHeart Ntwk', 'rawDescription': 'Registered nutritionist, author-Sprout Right Family Food, mom & entrepreneur. Maker of TAKE THIS supplements, media expert, EAT THIS podcast host on iHeart Ntwk', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2009, 4, 9, 1, 30, 44, tzinfo=datetime.timezone.utc), 'followersCount': 4468, 'friendsCount': 1742, 'statusesCount': 16026, 'favouritesCount': 8013, 'listedCount': 215, 'mediaCount': 1342, 'location': 'Toronto', 'protected': False, 'linkUrl': 'http://www.sproutright.com', 'linkTcourl': 'http://t.co/Qhq7hxnsze', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1153747903942471681/4am3msvv_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/29883456/1412687477', 'label': None}",2018,Today with @jerryagar1010 on @NEWSTALK1010 our quest to find the best burger 🍔 both meat and plant-based for summer barbecuing. #burgerchallenge
"{'username': 'orthostichy', 'id': 6436872, 'displayname': 'David Welch', 'description': 'Co-founder & CSO at Synthesis Capital. Runs a lot and eats plants. Running coach & Switch4Good athlete. Views my own.', 'rawDescription': 'Co-founder & CSO at Synthesis Capital. Runs a lot and eats plants. Running coach & Switch4Good athlete. Views my own.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2007, 5, 30, 8, 27, 24, tzinfo=datetime.timezone.utc), 'followersCount': 4976, 'friendsCount': 362, 'statusesCount': 3903, 'favouritesCount': 3294, 'listedCount': 245, 'mediaCount': 528, 'location': 'Maryland, USA', 'protected': False, 'linkUrl': 'https://synthesis.capital/', 'linkTcourl': 'https://t.co/mn0uD6drKc', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1364649335644971011/60VnllNT_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/6436872/1415041450', 'label': None}",2018,"Are you a scientist interested or working in plant-based or clean meat, egg, or dairy research? Read this blog post, fill out a short form, and join our monthly office hours call to chat about the science of alternative meats!

https://t.co/yuCg4B86s6"
"{'username': 'aintalliee', 'id': 2504970467, 'displayname': 'spooky al ♡', 'description': '✨worlds okayest hockey fan✨ ☉ ♊︎ |☽ ♓︎| asc ♈︎ | pastry student 💖💜💙', 'rawDescription': '✨worlds okayest hockey fan✨ ☉ ♊︎ |☽ ♓︎| asc ♈︎ | pastry student 💖💜💙', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2014, 4, 23, 23, 6, 2, tzinfo=datetime.timezone.utc), 'followersCount': 1852, 'friendsCount': 1802, 'statusesCount': 18035, 'favouritesCount': 39267, 'listedCount': 6, 'mediaCount': 1152, 'location': 'she/her', 'protected': False, 'linkUrl': 'https://linktr.ee/plantbxbe', 'linkTcourl': 'https://t.co/SGtELMp1NG', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1325484004603277313/H68XyC-O_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2504970467/1616042601', 'label': None}",2018,"@lunevega yeah i usually use “vegan” as a term for a lifestyle and “plant based” for the diet, but i also understand that people (meat eaters) don’t really understand what plant based really means so they just use vegan to describe the diet so they don’t have to get into it"
"{'username': 'thinds42', 'id': 568652769, 'displayname': '🕸𝔖𝔭𝔬𝔬𝔨𝔶 𝔳𝔢𝔤𝔞𝔫 𝔠𝔥𝔢𝔢𝔷𝔢🕸', 'description': 'haw yee Ⓥ God bless y’all real good ✨ cat mom to Olive and Maizie', 'rawDescription': 'haw yee Ⓥ God bless y’all real good ✨ cat mom to Olive and Maizie', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2012, 5, 1, 21, 57, 54, tzinfo=datetime.timezone.utc), 'followersCount': 492, 'friendsCount': 530, 'statusesCount': 21342, 'favouritesCount': 133777, 'listedCount': 6, 'mediaCount': 1027, 'location': '', 'protected': False, 'linkUrl': 'https://instagram.com/smitten.knitten?r=nametag', 'linkTcourl': 'https://t.co/f8HWPcDNtP', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1408012065307045892/Z-i6A33R_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/568652769/1609348034', 'label': None}",2018,This is the same type of person who says it’s not vegan to have pets and “you’ve been demoted to plant-based” for feeding your pets meat https://t.co/ZjZEuFxha3
"{'username': 'TDorjeArt', 'id': 318140805, 'displayname': '𝕋. 𝔻𝕠𝕣𝕛𝕖', 'description': 'I make weird art. Work in CV surgery \U0001fac0 \U0001fac0 She/Her/Ma’am 💀 instagram.com/tdorjeart 💀', 'rawDescription': 'I make weird art. Work in CV surgery \U0001fac0 \U0001fac0 She/Her/Ma’am 💀 https://t.co/eo7zn5uzQQ 💀', 'descriptionUrls': [{'text': 'instagram.com/tdorjeart', 'url': 'http://instagram.com/tdorjeart', 'tcourl': 'https://t.co/eo7zn5uzQQ', 'indices': (57, 80)}], 'verified': False, 'created': datetime.datetime(2011, 6, 16, 1, 21, 2, tzinfo=datetime.timezone.utc), 'followersCount': 734, 'friendsCount': 495, 'statusesCount': 12592, 'favouritesCount': 22398, 'listedCount': 60, 'mediaCount': 1958, 'location': 'The Earth', 'protected': False, 'linkUrl': 'https://linktr.ee/tdorjeart', 'linkTcourl': 'https://t.co/rOkaOYrhl5', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1449566627444531201/Ba-yfbym_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/318140805/1634438591', 'label': None}",2018,"I’m going to say it again, humans do not need to eat meat.

The Game Changers.
A very informative doc that clears up the biggest myth about meat = muscle, &amp; the overall health + CV health benefits of a plant-based diet. 
@gcmovie #HotDocs25

https://t.co/VMGnzzt7dS"
"{'username': 'iamchesterdiaz', 'id': 107273605, 'displayname': 'Chester M. Diaz 🇨🇦', 'description': 'My Official Twitter Account | Christian |  Pre-theologian | Author of #ChesQuotes |  Calvinist | Photographer | Reformer | Forever with God!', 'rawDescription': 'My Official Twitter Account | Christian |  Pre-theologian | Author of #ChesQuotes |  Calvinist | Photographer | Reformer | Forever with God!', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2010, 1, 22, 1, 47, 56, tzinfo=datetime.timezone.utc), 'followersCount': 381, 'friendsCount': 1929, 'statusesCount': 34618, 'favouritesCount': 8478, 'listedCount': 25, 'mediaCount': 1470, 'location': 'Toronto, Ontario, Canada.', 'protected': False, 'linkUrl': 'http://facebook.com/iamchestermartinezdiaz', 'linkTcourl': 'https://t.co/E06pWRQ48K', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1431794788009922571/t7D6EAIV_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/107273605/1623347664', 'label': None}",2018,"@siArianneyan Arianne. Masamang epekto yung pagkain ng tocino. Ako, 3 months na akong Vegan. Inalis ko na yung meat, dairy, eggs, chicken, na puro plant based foods."
"{'username': 'WVOutdoors', 'id': 57379266, 'displayname': 'Chris Lawrence', 'description': 'Chris Lawrence, host of the West Virginia Morning News and West Virginia Outdoors radio shows on the MetroNews Radio Network and 580 WCHS Radio', 'rawDescription': 'Chris Lawrence, host of the West Virginia Morning News and West Virginia Outdoors radio shows on the MetroNews Radio Network and 580 WCHS Radio', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2009, 7, 16, 16, 47, 13, tzinfo=datetime.timezone.utc), 'followersCount': 5795, 'friendsCount': 370, 'statusesCount': 48216, 'favouritesCount': 2824, 'listedCount': 120, 'mediaCount': 2759, 'location': 'Charleston, WV', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1077891800042479616/r9FZU1o8_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/57379266/1630349289', 'label': None}",2018,"@heystevebishop @WVMetroNews @ProducerCoop @weekley @bradhowe07 @JennyMurrayV100 @JordanWVRadio @BradMcElhinny @JeffAdams82 @WSAZirr @MegMoney304 @KariVanHorn @JasonToy1 @WhiteCastle Technically ALL meat is ""plant based""  I've seen cows eat hay/grass for years...that said--if they're using some kind of weird vegetable fashioned to LOOK like meat...I'm out.  Frankly White Castle..if that's the case, .I""m ashamed of you."
"{'username': 'seejessfarm', 'id': 2293107188, 'displayname': 'Jessica Peters', 'description': 'Let’s have some fun, shall we?', 'rawDescription': 'Let’s have some fun, shall we?', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2014, 1, 15, 18, 36, 43, tzinfo=datetime.timezone.utc), 'followersCount': 684, 'friendsCount': 475, 'statusesCount': 849, 'favouritesCount': 1477, 'listedCount': 9, 'mediaCount': 200, 'location': 'Meadville, PA', 'protected': False, 'linkUrl': 'http://www.facebook.com/sprucerow', 'linkTcourl': 'https://t.co/Pt7c4tXOZc', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/771167442823286785/jA5EdJKD_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2293107188/1498875894', 'label': None}",2018,"@PiggiePics @eiggipeiggip @TheEllenShow I’m not against your lifestyle. The reason people eat meat is because logistically and economically, the entire population can’t eat a plant based diet. The reason we have beef and dairy farms is because there are areas that can’t grow crops edible for humans."
"{'username': 'moonbellu', 'id': 864194606057050112, 'displayname': 'Michelle Brenner', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2017, 5, 15, 19, 3, 44, tzinfo=datetime.timezone.utc), 'followersCount': 5, 'friendsCount': 112, 'statusesCount': 157, 'favouritesCount': 261, 'listedCount': 0, 'mediaCount': 2, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profileBannerUrl': None, 'label': None}",2018,USDA Urged to Make Plant-Based Diet a Priority on https://t.co/beZoX0Lolu https://t.co/mSSopxhNIm via @VegNews I agree have not consumed meat in 20 years Go veggie
"{'username': 'lo_fye', 'id': 13928152, 'displayname': 'Derek Martin', 'description': ""Director of Development - I enjoy php, VR, supernatural, sasquatch, ufo, conspiracy stuff. Online since '94."", 'rawDescription': ""Director of Development - I enjoy php, VR, supernatural, sasquatch, ufo, conspiracy stuff. Online since '94."", 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2008, 2, 25, 4, 42, 3, tzinfo=datetime.timezone.utc), 'followersCount': 898, 'friendsCount': 1082, 'statusesCount': 40137, 'favouritesCount': 14215, 'listedCount': 87, 'mediaCount': 1277, 'location': 'iPhone: 43.638618,-79.419823', 'protected': False, 'linkUrl': 'http://www.derekmartin.ca', 'linkTcourl': 'https://t.co/2hklgWQsNR', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/798556276720603136/PidmmAqK_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/13928152/1370229948', 'label': None}",2018,"Meat takes 10X as much land, water, and energy to produce, compared to plant-based food. 

It takes 2400 gallons of water and 12 pounds of grain to produce 1 pound of beef.

Foreign fruit &amp; veg have a smaller ecological footprint than local meat."
"{'username': 'LadyPhoenixAmor', 'id': 2354519162, 'displayname': 'Lady Phoenix', 'description': '𝕄𝕦𝕞 𝟙𝕤𝕥 🎀 #𝕨𝕒𝕣𝕣𝕚𝕠𝕣𝕡𝕣𝕚𝕟𝕔𝕖𝕤𝕤 ℙ𝕣𝕠 𝕂𝕝𝕦𝕥𝕫 🤕 𝕄𝕚𝕝𝕝𝕖𝕟𝕟𝕚𝕒𝕝 𝔽𝕣𝕖𝕒𝕜 ✌🏾 𝔹𝕚/ℙ𝕒𝕟 🏳️\u200d🌈🧷  𝕊𝕙𝕖/ℍ𝕖𝕣/𝕄𝕚𝕤𝕥𝕣𝕖𝕤𝕤 💜🖤', 'rawDescription': '𝕄𝕦𝕞 𝟙𝕤𝕥 🎀 #𝕨𝕒𝕣𝕣𝕚𝕠𝕣𝕡𝕣𝕚𝕟𝕔𝕖𝕤𝕤 ℙ𝕣𝕠 𝕂𝕝𝕦𝕥𝕫 🤕 𝕄𝕚𝕝𝕝𝕖𝕟𝕟𝕚𝕒𝕝 𝔽𝕣𝕖𝕒𝕜 ✌🏾 𝔹𝕚/ℙ𝕒𝕟 🏳️\u200d🌈🧷  𝕊𝕙𝕖/ℍ𝕖𝕣/𝕄𝕚𝕤𝕥𝕣𝕖𝕤𝕤 💜🖤', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2014, 2, 21, 9, 17, 36, tzinfo=datetime.timezone.utc), 'followersCount': 259, 'friendsCount': 214, 'statusesCount': 3726, 'favouritesCount': 12246, 'listedCount': 26, 'mediaCount': 480, 'location': 'MD, USA', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1288154797040902147/mCC79Jf3_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2354519162/1589086644', 'label': None}",2018,@gracefituk I will now be stalking all your vlogs that have vegan/plant based meals and snacks. I've decided to step away feom the meat market and start eating more plant based. I will not be carrying an emergency banana as I am allergic 😂😂😂
"{'username': 'HiredAndFiredUp', 'id': 18193826, 'displayname': ""That's DR. Bitch to you, motherfucker!"", 'description': 'The Artist Formerly Known as DaRealyest...nvm. Holla at cha girl. She/Her', 'rawDescription': 'The Artist Formerly Known as DaRealyest...nvm. Holla at cha girl. She/Her', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2008, 12, 17, 17, 24, 11, tzinfo=datetime.timezone.utc), 'followersCount': 1759, 'friendsCount': 2416, 'statusesCount': 340170, 'favouritesCount': 138163, 'listedCount': 41, 'mediaCount': 9017, 'location': 'Old Bay, USA', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1337929072513593345/goMeuzg7_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/18193826/1555207846', 'label': None}",2018,Thank you for saying this. I realize I need to cut more meat outta my diet but seeing the plant-based vs vegan makes me wanna inhale a doubke bacon cheeseburger in front of both groups. So fucking annoying. https://t.co/fDeummpc4e
"{'username': 'becs041', 'id': 1096715630, 'displayname': 'becs', 'description': 'theatre artist fueled by bagels | #blm | $becs041', 'rawDescription': 'theatre artist fueled by bagels | #blm | $becs041', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2013, 1, 17, 0, 11, 5, tzinfo=datetime.timezone.utc), 'followersCount': 605, 'friendsCount': 447, 'statusesCount': 27329, 'favouritesCount': 72334, 'listedCount': 4, 'mediaCount': 1815, 'location': 'Toledo, OH', 'protected': False, 'linkUrl': 'http://bfmdirects.weebly.com', 'linkTcourl': 'https://t.co/YrlsRYGPMj', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1451894405439315976/Dk9WBUiM_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1096715630/1610763464', 'label': None}",2018,"@cssdlnn Exactly, girl! Many people associate being vegan with meat substitutes instead of plant based protein like beans, lentils, dark greens etc. I’ll never understand."
"{'username': 'JesseTLee', 'id': 257045156, 'displayname': 'JesseLee', 'description': 'Positive Thinker, #Runner, Amazing Attitude #vegan #Financeman #10x', 'rawDescription': 'Positive Thinker, #Runner, Amazing Attitude #vegan #Financeman #10x', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2011, 2, 24, 16, 17, 42, tzinfo=datetime.timezone.utc), 'followersCount': 1231, 'friendsCount': 1206, 'statusesCount': 3176, 'favouritesCount': 1384, 'listedCount': 13, 'mediaCount': 614, 'location': 'ROCKY RIVER,Ohio', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/729632803873128450/Ng1RGjuP_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/257045156/1400613474', 'label': None}",2018,"Great movie ..what the health . Made me go #vegan. From the biggest meat eater, to never again. Been a few months No meat, cheese , eggs,  just a plant based diet feel #amazing @worldofvegan @vegan"
