user,date,content
"{'username': 'jeremygutsche', 'id': 26483183, 'displayname': 'Jeremy Gutsche', 'description': 'CEO of Trend Hunter (@trendhunter), NY Times Bestselling Author, innovation keynote speaker. NEW award-winning book: CREATE THE FUTURE:  JeremyGutsche.com', 'rawDescription': 'CEO of Trend Hunter (@trendhunter), NY Times Bestselling Author, innovation keynote speaker. NEW award-winning book: CREATE THE FUTURE:  https://t.co/N8tlrn7CDV', 'descriptionUrls': [{'text': 'JeremyGutsche.com', 'url': 'http://JeremyGutsche.com', 'tcourl': 'https://t.co/N8tlrn7CDV', 'indices': (137, 160)}], 'verified': True, 'created': datetime.datetime(2009, 3, 25, 12, 16, 14, tzinfo=datetime.timezone.utc), 'followersCount': 81211, 'friendsCount': 1207, 'statusesCount': 82008, 'favouritesCount': 2526, 'listedCount': 1524, 'mediaCount': 62585, 'location': 'Toronto', 'protected': False, 'linkUrl': 'http://www.jeremygutsche.com', 'linkTcourl': 'http://t.co/Fh05Y2DA6x', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/461311065897197568/i1d6J-7q_normal.jpeg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/26483183/1579812521', 'label': None}",2021,Customizable Plant-Based Meat Mixes https://t.co/8y1t3oCrfB #Marketing https://t.co/9i7ARPkpkQ
"{'username': 'ThomasMcArthur1', 'id': 309191305, 'displayname': 'Thomas McArthur', 'description': 'Assistant Vice President for Alumni & Family Engagement, The College of Wooster. Go Scots! All tweets and opinions are my own. RTs are not endorsements.', 'rawDescription': 'Assistant Vice President for Alumni & Family Engagement, The College of Wooster. Go Scots! All tweets and opinions are my own. RTs are not endorsements.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2011, 6, 1, 17, 49, 38, tzinfo=datetime.timezone.utc), 'followersCount': 503, 'friendsCount': 1094, 'statusesCount': 3554, 'favouritesCount': 2281, 'listedCount': 18, 'mediaCount': 239, 'location': 'Wooster, OH', 'protected': False, 'linkUrl': 'http://www.woosteralumni.org', 'linkTcourl': 'https://t.co/vbic8XdnkL', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/803288540666859520/LsEynK1t_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/309191305/1473853613', 'label': None}",2021,@MrJPSaysHello I just had a burrito with plant based meat!
"{'username': 'FarmWyffe', 'id': 1380895849862082561, 'displayname': 'Auntie Social', 'description': 'Here for the news. No DMs. Ever.', 'rawDescription': 'Here for the news. No DMs. Ever.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2021, 4, 10, 14, 51, 15, tzinfo=datetime.timezone.utc), 'followersCount': 1967, 'friendsCount': 2560, 'statusesCount': 14179, 'favouritesCount': 19052, 'listedCount': 0, 'mediaCount': 1257, 'location': 'Morgantown, WV', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1380896501891751936/rsvTimAh_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1380895849862082561/1619614949', 'label': None}",2021,"No. They pull out a plastic credit card and buy their indulgence with a donation or a Carbon Offset.

They eschew eating meat for plant based meat which ironically uses almost equal amounts of CO2 in diesel to plant, harvest, modify, process, package, as real meat. 

2/"
"{'username': 'chrisabraham', 'id': 608473, 'displayname': 'Chris Abraham', 'description': 'Hoopy frood who really knows where his towel is. Wat je zegt ben jezelf, met je kop door de helft. Доверяй, но проверяй. Vaccinated. Aphant. Ellipsoid Earth.', 'rawDescription': 'Hoopy frood who really knows where his towel is. Wat je zegt ben jezelf, met je kop door de helft. Доверяй, но проверяй. Vaccinated. Aphant. Ellipsoid Earth.', 'descriptionUrls': None, 'verified': True, 'created': datetime.datetime(2007, 1, 6, 19, 51, 39, tzinfo=datetime.timezone.utc), 'followersCount': 40497, 'friendsCount': 6319, 'statusesCount': 202768, 'favouritesCount': 11832, 'listedCount': 3366, 'mediaCount': 20457, 'location': 'Arlington Heights, VA', 'protected': False, 'linkUrl': 'https://chrisabraham.com', 'linkTcourl': 'https://t.co/ykKausfYLE', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1447637651771756548/MwNaITwS_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/608473/1632948676', 'label': None}",2021,"I'm finally going to choose plant-based at home because beans, rice, and veggies last much longer in the fridge than stuff with meat in it."
"{'username': 'adishsoup', 'id': 60333117, 'displayname': '𝕋𝕒𝕞𝕞𝕪 #GetVaccinated 🇨🇦', 'description': 'Stellar cook. Liberal AF. Dog mama. Photographer. Believer in equality and facts over fiction. Never stop learning. I think too much. 🤔 #FBR 😷 🌊', 'rawDescription': 'Stellar cook. Liberal AF. Dog mama. Photographer. Believer in equality and facts over fiction. Never stop learning. I think too much. 🤔 #FBR 😷 🌊', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2009, 7, 26, 16, 2, 11, tzinfo=datetime.timezone.utc), 'followersCount': 54917, 'friendsCount': 52459, 'statusesCount': 35255, 'favouritesCount': 112110, 'listedCount': 11, 'mediaCount': 1581, 'location': 'Toronto 🇨🇦', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1440536002716520449/S_uOHjD2_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/60333117/1398278592', 'label': None}",2021,"""Plant-based meat sales are soaring, but is there a similar appetite for plant-based seafood? A host of small companies certainly hope so, and they're crowding into the alternative seafood space.""

https://t.co/mPWO1if5IU"
"{'username': 'lilyarledge00', 'id': 1025535463120097280, 'displayname': 'lillian 🌸', 'description': 'lhu ‘23 • exercise science • lhu women’s swim', 'rawDescription': 'lhu ‘23 • exercise science • lhu women’s swim', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2018, 8, 4, 0, 14, 42, tzinfo=datetime.timezone.utc), 'followersCount': 435, 'friendsCount': 767, 'statusesCount': 8007, 'favouritesCount': 6868, 'listedCount': 0, 'mediaCount': 68, 'location': 'Richwood, OH ', 'protected': False, 'linkUrl': 'https://youtu.be/E07s5ZYygMg', 'linkTcourl': 'https://t.co/uHleViAj0L', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1447600014960865290/QoG8OO8u_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1025535463120097280/1596510248', 'label': None}",2021,every day i eat my stupid plant based meat and do my stupid tasks
"{'username': 'PizzaNova', 'id': 35318486, 'displayname': 'Pizza Nova', 'description': ""Since 1963, we've been making premium pizzas with only the highest quality ingredients. Thank you for Tasting The Difference!"", 'rawDescription': ""Since 1963, we've been making premium pizzas with only the highest quality ingredients. Thank you for Tasting The Difference!"", 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2009, 4, 25, 21, 42, 30, tzinfo=datetime.timezone.utc), 'followersCount': 5480, 'friendsCount': 4110, 'statusesCount': 10116, 'favouritesCount': 4680, 'listedCount': 99, 'mediaCount': 2454, 'location': 'Ontario, Canada', 'protected': False, 'linkUrl': 'http://www.pizzanova.com', 'linkTcourl': 'https://t.co/OHRW1p8yTg', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1346196672125267969/PPpL1iR0_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/35318486/1522259874', 'label': None}",2021,"Fun Fact: Pepperoni is the most ordered pizza topping in Canada. (Yes, that's a real statistic). It would only make sense for the king of all pizza toppings to get a plant-based version!

If you’re looking for a tasty meat alternative?  You’ve come to the right place. 🍕 https://t.co/cutIx23yHJ"
"{'username': 'Weeklyvoice', 'id': 127943720, 'displayname': 'Weekly Voice', 'description': ""The South Asian Community's Trusted Source of News Since 1997"", 'rawDescription': ""The South Asian Community's Trusted Source of News Since 1997"", 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2010, 3, 30, 17, 43, 21, tzinfo=datetime.timezone.utc), 'followersCount': 453, 'friendsCount': 275, 'statusesCount': 30738, 'favouritesCount': 146, 'listedCount': 11, 'mediaCount': 1023, 'location': 'Toronto', 'protected': False, 'linkUrl': 'http://www.Weeklyvoice.com', 'linkTcourl': 'https://t.co/Fz3EKEZlri', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1016181632351506432/_MuQBmIw_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/127943720/1593629539', 'label': None}",2021,SRK launches Riteish and Genelia Deshmukh’s plant-based ‘meat’ brand: Bollywood superstar Shah Rukh Khan on Friday launched a vegan meat alternative brand on the auspicious occasion of Ganesh Chaturthi for his friends and… https://t.co/U2Vc2zZeDR #Bollywood #Entertainment
"{'username': 'terryjamestyler', 'id': 436847722, 'displayname': 'Terry James Tyler', 'description': 'Business 💼 Tech 💻 Creator 🛠Life 🏝 Style 👔 Perpetual Learner 📚Art 🎨 Film 🎬 @yorkuofficial & @sheridan_college #alumnus', 'rawDescription': 'Business 💼 Tech 💻 Creator 🛠Life 🏝 Style 👔 Perpetual Learner 📚Art 🎨 Film 🎬 @yorkuofficial & @sheridan_college #alumnus', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2011, 12, 14, 17, 12, 16, tzinfo=datetime.timezone.utc), 'followersCount': 255, 'friendsCount': 192, 'statusesCount': 1545, 'favouritesCount': 4718, 'listedCount': 57, 'mediaCount': 350, 'location': 'Toronto, Canada', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/780210177618407424/3MyYuR3n_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/436847722/1365457976', 'label': None}",2021,"One of my favorite moments in the Bahamas was Pig Beach. These little guys were so cute, it made me rethink veganism &amp; eating less meat in general. Aside from being compassionate, a plant based diet is one of the single biggest ways we can reduce our environmental impact #GoVegan https://t.co/tuQEEXLqc3"
"{'username': '361Clinic', 'id': 855713004, 'displayname': '361° Clinic', 'description': 'Comprehensive chiropractic sports & wellness practice offering a variety of services that can be the ONE degree of difference in optimizing your health!', 'rawDescription': 'Comprehensive chiropractic sports & wellness practice offering a variety of services that can be the ONE degree of difference in optimizing your health!', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2012, 10, 1, 2, 35, 34, tzinfo=datetime.timezone.utc), 'followersCount': 173, 'friendsCount': 234, 'statusesCount': 2152, 'favouritesCount': 1222, 'listedCount': 25, 'mediaCount': 270, 'location': '1-19 Penrose Rd. Toronto, ON', 'protected': False, 'linkUrl': 'http://www.361clinic.com', 'linkTcourl': 'http://t.co/gzfzOjvuLL', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/562261854580248577/KqTxiUgy_normal.jpeg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/855713004/1358429127', 'label': None}",2021,"It's Friday! It's the Summer and more importantly today is ""National Burger Day"" today! In celebration we use @blogTO list that includes the ""Best Burgers in Toronto"" with some plant-based &amp; meat options:

🍔 https://t.co/Se06BNKXKO https://t.co/IPmWOL6RZr"
"{'username': 'deathtodekaf', 'id': 40904791, 'displayname': 'DJ Vaxxed and Taxed', 'description': 'DJ | Designer | Doritos', 'rawDescription': 'DJ | Designer | Doritos', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2009, 5, 18, 16, 16, 41, tzinfo=datetime.timezone.utc), 'followersCount': 458, 'friendsCount': 1145, 'statusesCount': 20650, 'favouritesCount': 8796, 'listedCount': 25, 'mediaCount': 1064, 'location': 'Atlanta, GA', 'protected': False, 'linkUrl': 'https://www.instagram.com/deathtodekaf', 'linkTcourl': 'https://t.co/UHg1xtDEJM', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/862664224987860992/4f3dE4tV_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/40904791/1610646901', 'label': None}",2021,All of this. It's so easy now to eat plant based more than ever and to not even entertain it or consider one meatless meal a week is ignorance in it's purest form. I truly don't understand the rage like addiction ppl have for meat. https://t.co/Mj1APlk0w5
"{'username': 'Mikeypizzle429', 'id': 43399122, 'displayname': 'Joey Gallo Stan', 'description': 'Yankees twitter reporter and future Manager', 'rawDescription': 'Yankees twitter reporter and future Manager', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2009, 5, 29, 20, 10, 13, tzinfo=datetime.timezone.utc), 'followersCount': 323, 'friendsCount': 841, 'statusesCount': 46643, 'favouritesCount': 28697, 'listedCount': 4, 'mediaCount': 807, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1242844732210008065/Oibi2U92_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/43399122/1447818120', 'label': None}",2021,"@SpectorStuff @peta Yeah but it's an impossible task. Unless we create a plant based meat that gives you the taste of a fat juicy burger and is cheaper than regular beef, it just won't happen."
"{'username': 'DanaDickersonON', 'id': 2154932760, 'displayname': 'Dana Dickerson', 'description': 'Ontario grain gal 👩\u200d🌾 Market development for Grain Farmers of Ontario promoting our #ONgrains story from field to plate, glass & more🌾🌽🌱🍽️🥃', 'rawDescription': 'Ontario grain gal 👩\u200d🌾 Market development for Grain Farmers of Ontario promoting our #ONgrains story from field to plate, glass & more🌾🌽🌱🍽️🥃', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2013, 10, 25, 13, 35, 15, tzinfo=datetime.timezone.utc), 'followersCount': 2215, 'friendsCount': 5000, 'statusesCount': 4973, 'favouritesCount': 4071, 'listedCount': 66, 'mediaCount': 907, 'location': 'Toronto', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1242866037869154306/6KA6zAU3_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2154932760/1629488734', 'label': None}",2021,"3/3:
✅ Oat mylk is #3 in the world in terms of all milks due to taste, creaminess &amp; #sustainability creds
✅ Plant based mainstream and at tipping point, going beyond mimicking dairy/meat into embracing the plant
✅ More than 40% of 🇨🇦 households consuming plant based beverages"
"{'username': 'manudquebrada', 'id': 68201196, 'displayname': 'Manuzinha na Gringah', 'description': 'Equilibrada porém desequilibrada | Segue aí no IG: @marinatosti', 'rawDescription': 'Equilibrada porém desequilibrada | Segue aí no IG: @marinatosti', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2009, 8, 23, 18, 17, 10, tzinfo=datetime.timezone.utc), 'followersCount': 572, 'friendsCount': 350, 'statusesCount': 16696, 'favouritesCount': 20847, 'listedCount': 2, 'mediaCount': 534, 'location': 'United States', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1433581241639505921/j4w4VFIc_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/68201196/1632628257', 'label': None}",2021,Amigos que compram plant based meat pra mim 🧡
"{'username': 'plantyaf_716', 'id': 1242470064034664449, 'displayname': 'LG', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2020, 3, 24, 15, 15, 42, tzinfo=datetime.timezone.utc), 'followersCount': 145, 'friendsCount': 324, 'statusesCount': 2283, 'favouritesCount': 9513, 'listedCount': 0, 'mediaCount': 408, 'location': 'Buffalo, NY', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1398344569188716544/qQp3Fkg3_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1242470064034664449/1625927479', 'label': None}",2021,@robins36 @BuffaloBobZ @dunkindonuts I’ve been waiting for Tim Hortons to catch up as well- I loved their breakfast wraps when I used to eat meat so would be psyched if they got a plant based option
"{'username': 'nejeffries', 'id': 885505428, 'displayname': 'nancy Jeffries🐱🤪🌈🌌', 'description': ""retired family physician, obsessive hive mind,thinks of the rainbow bridge as universal infrastructure and cats don't forget the cats🤪 Oh and I'm coulrophobic"", 'rawDescription': ""retired family physician, obsessive hive mind,thinks of the rainbow bridge as universal infrastructure and cats don't forget the cats🤪 Oh and I'm coulrophobic"", 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2012, 10, 16, 23, 4, 22, tzinfo=datetime.timezone.utc), 'followersCount': 458, 'friendsCount': 1216, 'statusesCount': 5027, 'favouritesCount': 25118, 'listedCount': 5, 'mediaCount': 806, 'location': 'Conestoga, PA', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1442514411554414598/nFR6MfxV_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/885505428/1632757261', 'label': None}",2021,"@SoniadoRosario4 @kevinedavis @give_henry @mpjazz1984 @JudithDupre @nytimes @SusanDrubin1 @nancypfef @ThinkingFast21 @gchomuk @beesolved @sujathasr @thegridkid @roundingfourth @annleegibson @DenverDede @CynNicole3 @sippikj @Patti_OShea @abmartinson @lesjaneroberts @pennibarnett @tallbluelassie @EWFIII @JAFOOFAJ QUORNis made of mycoprotein, a vegan protein source that can contribute towardsa balanced diet. Mycoprotein is suitable for those following a plant-based diet,as well as those looking to reduce their meat consumption or dietary impact on the environment in a simpleand healthy way"
"{'username': 'CinemaMack', 'id': 991779051420487681, 'displayname': 'Mack-o-Lantern', 'description': 'Gamer. Cinephile. Podcaster.\ntwitch.tv/cinemamack', 'rawDescription': 'Gamer. Cinephile. Podcaster.\nhttps://t.co/DHme9OXKH5', 'descriptionUrls': [{'text': 'twitch.tv/cinemamack', 'url': 'http://twitch.tv/cinemamack', 'tcourl': 'https://t.co/DHme9OXKH5', 'indices': (29, 52)}], 'verified': False, 'created': datetime.datetime(2018, 5, 2, 20, 38, 47, tzinfo=datetime.timezone.utc), 'followersCount': 1283, 'friendsCount': 1281, 'statusesCount': 22511, 'favouritesCount': 34320, 'listedCount': 7, 'mediaCount': 4032, 'location': 'South Lockport, NY', 'protected': False, 'linkUrl': 'https://m-j-lambert.podomatic.com/', 'linkTcourl': 'https://t.co/8WRot1dC13', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1362202224051380229/j3EASiuJ_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/991779051420487681/1628961797', 'label': None}",2021,@SamVanivray A ploy by plant based meat manufacturers.
"{'username': 'Thee_GrizzAdams', 'id': 368149381, 'displayname': 'Zack mccluskey', 'description': 'Wilmington alumni #ClassOf2013 #WorkForce #HeavyEquipmentOperator #WesternPA', 'rawDescription': 'Wilmington alumni #ClassOf2013 #WorkForce #HeavyEquipmentOperator #WesternPA', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2011, 9, 5, 5, 2, 3, tzinfo=datetime.timezone.utc), 'followersCount': 510, 'friendsCount': 762, 'statusesCount': 21190, 'favouritesCount': 6122, 'listedCount': 4, 'mediaCount': 532, 'location': 'Plain Grove PA', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1288998319876984833/0LDdQc9C_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/368149381/1571780633', 'label': None}",2021,Yea you lost me at “plant based meat” https://t.co/xB69xtaKyo
"{'username': 'nightfishsnake', 'id': 250551418, 'displayname': 'nightfishsnake AKA Joe 🌙🐟🐍', 'description': ""I'm an average Joe (pun intended) looking for like minded people who have a kind heart, equality for all humans and the animals🥕🍏 Go vegan for the Earth 🌱"", 'rawDescription': ""I'm an average Joe (pun intended) looking for like minded people who have a kind heart, equality for all humans and the animals🥕🍏 Go vegan for the Earth 🌱"", 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2011, 2, 11, 9, 39, 54, tzinfo=datetime.timezone.utc), 'followersCount': 2260, 'friendsCount': 4876, 'statusesCount': 8127, 'favouritesCount': 7335, 'listedCount': 7, 'mediaCount': 757, 'location': 'Tonawanda,New York USA', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1432357288472453129/pVu2c2Lm_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/250551418/1616074888', 'label': None}",2021,"@SteveW69x Thank you,it was entirely plant based, no dairy, eggs or meat fat"
"{'username': 'cadwego', 'id': 87966593, 'displayname': 'Ricardo J Salvador', 'description': 'Director, Food & Environment, Union of Concerned Scientists. Running fixes everything: your health, diet and attitude. O Tierra del Sol, suspiro por verte...', 'rawDescription': 'Director, Food & Environment, Union of Concerned Scientists. Running fixes everything: your health, diet and attitude. O Tierra del Sol, suspiro por verte...', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2009, 11, 6, 15, 45, 25, tzinfo=datetime.timezone.utc), 'followersCount': 9998, 'friendsCount': 8693, 'statusesCount': 45625, 'favouritesCount': 65379, 'listedCount': 319, 'mediaCount': 3240, 'location': 'Washington, DC', 'protected': False, 'linkUrl': 'http://www.ucsusa.org/food', 'linkTcourl': 'https://t.co/u3agLDF21R', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1182943222554869761/pQBN7ljv_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/87966593/1570870537', 'label': None}",2021,"“Macroeconomic policy has largely overlooked food systems. Those following meat-centered Western diets must move to plant-based nutrition to benefit health, reduce global emissions, increase land use efficiency, make healthy food more affordable globally.”https://t.co/Dx3HCLhyPG"
"{'username': 'Jannellix0', 'id': 1232827194, 'displayname': 'mamacita 🦋', 'description': '🇵🇷 @Sweetsnsugarycreations on IG', 'rawDescription': '🇵🇷 @Sweetsnsugarycreations on IG', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2013, 3, 2, 4, 22, 25, tzinfo=datetime.timezone.utc), 'followersCount': 1832, 'friendsCount': 1120, 'statusesCount': 48838, 'favouritesCount': 31938, 'listedCount': 6, 'mediaCount': 4474, 'location': 'Reading, PA', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1452470209365909504/5v3EceS8_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1232827194/1635130859', 'label': None}",2021,Adapting to only eating plant based foods &amp; smelling meat is probably the worst
"{'username': 'JerryTheTidd', 'id': 540397056, 'displayname': 'Jerry T.', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2012, 3, 29, 21, 59, 11, tzinfo=datetime.timezone.utc), 'followersCount': 336, 'friendsCount': 4998, 'statusesCount': 52465, 'favouritesCount': 28243, 'listedCount': 4, 'mediaCount': 1456, 'location': 'Mayberry', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/741235980980588544/nncHkHmo_normal.jpg', 'profileBannerUrl': None, 'label': None}",2021,Texas lawmakers approve bill banning 'meat' and 'beef' from labels of plant-based foods https://t.co/OwIItPu3fM
"{'username': 'highthymes420', 'id': 49201333, 'displayname': 'Glizzy McGuire🇭🇹🌺', 'description': '🌹Not Italian. Unfriendly black hottie. Crybaby. Shit poster. Junior Dev Ops🌹', 'rawDescription': '🌹Not Italian. Unfriendly black hottie. Crybaby. Shit poster. Junior Dev Ops🌹', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2009, 6, 21, 2, 28, 5, tzinfo=datetime.timezone.utc), 'followersCount': 956, 'friendsCount': 1054, 'statusesCount': 29509, 'favouritesCount': 95524, 'listedCount': 5, 'mediaCount': 1057, 'location': 'Pittsburgh', 'protected': False, 'linkUrl': 'https://www.amazon.com/hz/wishlist/ls/22JIZE3ZWUHT0?ref_=wl_share', 'linkTcourl': 'https://t.co/JDFzLOmqOO', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1295416609201360898/puEhOfFD_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/49201333/1623178081', 'label': None}",2021,What’s your favorite plant based meat?
"{'username': 'kdawg17059', 'id': 31297441, 'displayname': 'Boreman, Keith H', 'description': '2A Proud.. Black Sheep Battalion.. Train hard or go home.. 911 Dispatcher.. Proud American.. Proud Conservative.. Constitutionalist #MAGA', 'rawDescription': '2A Proud.. Black Sheep Battalion.. Train hard or go home.. 911 Dispatcher.. Proud American.. Proud Conservative.. Constitutionalist #MAGA', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2009, 4, 15, 1, 36, 20, tzinfo=datetime.timezone.utc), 'followersCount': 465, 'friendsCount': 760, 'statusesCount': 5366, 'favouritesCount': 299, 'listedCount': 4, 'mediaCount': 814, 'location': 'Central PA ', 'protected': False, 'linkUrl': 'http://www.facebook.com/kboreman', 'linkTcourl': 'https://t.co/tnNadd16UM', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/980255215357251585/NAQVkV3F_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/31297441/1522545735', 'label': None}",2021,Mmmmmmmm plant based beer!!!! Can’t wait to try the meat based beer!!!! Stupid moron https://t.co/0YHNHaPf5I
"{'username': 'Ouelletl4', 'id': 705076354241310720, 'displayname': 'ElleDeeOh', 'description': ""It's always tea time. Proud resident of the city of no illusions. Pragmatic Democrat🌊. PBS fan. Pls no DMs/Lists\n#BidenHarris 2020"", 'rawDescription': ""It's always tea time. Proud resident of the city of no illusions. Pragmatic Democrat🌊. PBS fan. Pls no DMs/Lists\n#BidenHarris 2020"", 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2016, 3, 2, 17, 4, 37, tzinfo=datetime.timezone.utc), 'followersCount': 1956, 'friendsCount': 2002, 'statusesCount': 23063, 'favouritesCount': 69612, 'listedCount': 2, 'mediaCount': 1120, 'location': 'New York, USA', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1397160104907231233/V2An7Ka6_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/705076354241310720/1521386936', 'label': None}",2021,Can we be finished with plant based beer and meat allotments now? Please? 😣
"{'username': 'LisaNewmannews', 'id': 860717564, 'displayname': 'Lisa Newman', 'description': 'Freelance journalist🎯, Clinton Admin speechwriter, clinical social worker☮️ & (Blue)dog 🐶 🐾 family. Creative tho reluctant plant-based cook👩\u200d🍳💁🏻\u200d♀️', 'rawDescription': 'Freelance journalist🎯, Clinton Admin speechwriter, clinical social worker☮️ & (Blue)dog 🐶 🐾 family. Creative tho reluctant plant-based cook👩\u200d🍳💁🏻\u200d♀️', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2012, 10, 4, 2, 22, 27, tzinfo=datetime.timezone.utc), 'followersCount': 497, 'friendsCount': 573, 'statusesCount': 1943, 'favouritesCount': 14808, 'listedCount': 3, 'mediaCount': 152, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1378335553725337600/1APvk-SL_normal.jpg', 'profileBannerUrl': None, 'label': None}",2021,"@realDoc_Strange Keep following me cause in a half year or so I will release my amazing formerly meat recipes, such as my mama’s 💔💜Hungarian goulash, refined for plant-based yummy eating"
